legal_name,display_name,party_nature,party_type,country,domicile_state,status,brand_origin,is_listed,kyc_risk_rating,pan,gstin,cin,lei,line1,line2,city,state,pincode
Konark Renewables 3666,Konark Renewables 3666,organization,arranger,IN,Uttar Pradesh,active,shared,false,high,BAPBA3666G,09BAPBA3666G6Z3,U64201MH2024PTC102666,3298AHOX000000002666,"966, Konark Marg",Noida,Noida,Uttar Pradesh,402666
Pallava Renewables 3667,Pallava Renewables 3667,trust,spv,IN,Delhi,active,binarybonds,false,high,LBPCB3667C,07LBPCB3667C7Z4,U64201MH2024PTC102667,3298AHOX000000002667,"967, Pallava Marg",New Delhi,New Delhi,Delhi,402667
Deccan Logistics 3668,Deccan Logistics 3668,spv,intermediary,IN,West Bengal,active,binarybonds,false,medium,LHPBF3668J,19LHPBF3668J8Z5,U64201MH2024PTC102668,3298AHOX000000002668,"968, Deccan Marg",Kolkata,Kolkata,West Bengal,402668
Coromandel Cements 3669,Coromandel Cements 3669,organization,issuer,IN,West Bengal,active,shared,true,low,LFPEE3669H,19LFPEE3669H9Z6,U64201MH2024PTC102669,3298AHOX000000002669,"969, Coromandel Marg",Kolkata,Kolkata,West Bengal,402669
Nalanda Hotels 3670,Nalanda Hotels 3670,trust,issuer,IN,Karnataka,onboarding,binarycapital,false,high,FJPJG3670G,29FJPJG3670G0Z7,U64201MH2024PTC102670,3298AHOX000000002670,"970, Nalanda Marg",Bengaluru,Bengaluru,Karnataka,402670
Malabar Technologies 3671,Malabar Technologies 3671,spv,arranger,IN,Haryana,active,binarycapital,false,low,GGPLE1954F,06GGPLE1954F1Z8,U64201MH2024PTC100954,3298AHOX000000002671,"971, Malabar Marg",Gurugram,Gurugram,Haryana,402671
Godavari Renewables 3672,Godavari Renewables 3672,spv,spv,IN,Karnataka,active,binarybonds,false,medium,EEPAL3672H,29EEPAL3672H2Z9,U64201MH2024PTC102672,3298AHOX000000002672,"972, Godavari Marg",Bengaluru,Bengaluru,Karnataka,402672
Aravalli Power 3673,Aravalli Power 3673,trust,intermediary,IN,Haryana,active,shared,false,low,ELPED3673D,06ELPED3673D3Z1,U64201MH2024PTC102673,3298AHOX000000002673,"973, Aravalli Marg",Gurugram,Gurugram,Haryana,402673
Coromandel Developers 3674,Coromandel Developers 3674,organization,issuer,IN,Gujarat,onboarding,shared,false,medium,HGPFE3674E,24HGPFE3674E4Z2,U64201MH2024PTC102674,3298AHOX000000002674,"974, Coromandel Marg",Ahmedabad,Ahmedabad,Gujarat,402674
Garuda Hotels 3675,Garuda Hotels 3675,trust,intermediary,IN,West Bengal,onboarding,shared,false,medium,CAPBC3675G,19CAPBC3675G5Z3,U64201MH2024PTC102675,3298AHOX000000002675,"975, Garuda Marg",Kolkata,Kolkata,West Bengal,402675
Carnatic Technologies 3676,Carnatic Technologies 3676,trust,spv,IN,Telangana,active,binarycapital,true,medium,CEPCL3676E,36CEPCL3676E6Z4,U64201MH2024PTC102676,3298AHOX000000002676,"976, Carnatic Marg",Hyderabad,Hyderabad,Telangana,402676
Chola Finance 3677,Chola Finance 3677,trust,issuer,IN,Maharashtra,active,binarycapital,true,low,FJPHD3677J,27FJPHD3677J7Z5,U64201MH2024PTC102677,3298AHOX000000002677,"977, Chola Marg",Mumbai,Mumbai,Maharashtra,402677
Carnatic Ventures 3678,Carnatic Ventures 3678,spv,investor,IN,Haryana,onboarding,shared,false,medium,DHPEE3678F,06DHPEE3678F8Z6,U64201MH2024PTC102678,3298AHOX000000002678,"978, Carnatic Marg",Gurugram,Gurugram,Haryana,402678
Vedanta Renewables 3679,Vedanta Renewables 3679,spv,spv,IN,Telangana,active,binarycapital,false,high,AGPGD3679A,36AGPGD3679A9Z7,U64201MH2024PTC102679,3298AHOX000000002679,"979, Vedanta Marg",Hyderabad,Hyderabad,Telangana,402679
Nilgiri Chemicals 3680,Nilgiri Chemicals 3680,spv,intermediary,IN,Maharashtra,active,binarybonds,true,low,HHPDJ3680D,27HHPDJ3680D0Z8,U64201MH2024PTC102680,3298AHOX000000002680,"980, Nilgiri Marg",Mumbai,Mumbai,Maharashtra,402680
Nilgiri Steels 3681,Nilgiri Steels 3681,trust,investor,IN,Haryana,active,binarycapital,false,medium,FGPGB3681E,06FGPGB3681E1Z9,U64201MH2024PTC102681,3298AHOX000000002681,"981, Nilgiri Marg",Gurugram,Gurugram,Haryana,402681
Aravalli Steels 3682,Aravalli Steels 3682,trust,spv,IN,Rajasthan,active,binarybonds,false,high,CEPGD3682E,08CEPGD3682E2Z1,U64201MH2024PTC102682,3298AHOX000000002682,"982, Aravalli Marg",Jaipur,Jaipur,Rajasthan,402682
Coromandel Holdings 3683,Coromandel Holdings 3683,trust,investor,IN,Rajasthan,active,binarycapital,false,low,CBPHH3683D,08CBPHH3683D3Z2,U64201MH2024PTC102683,3298AHOX000000002683,"983, Coromandel Marg",Jaipur,Jaipur,Rajasthan,402683
Pallava Logistics 3684,Pallava Logistics 3684,trust,arranger,IN,Tamil Nadu,active,binarycapital,false,high,DBPEA3684G,33DBPEA3684G4Z3,U64201MH2024PTC102684,3298AHOX000000002684,"984, Pallava Marg",Chennai,Chennai,Tamil Nadu,402684
Rajwada Finance 3685,Rajwada Finance 3685,organization,intermediary,IN,Tamil Nadu,active,binarybonds,false,low,FBPFJ3685E,33FBPFJ3685E5Z4,U64201MH2024PTC102685,3298AHOX000000002685,"985, Rajwada Marg",Chennai,Chennai,Tamil Nadu,402685
Nilgiri Motors 3686,Nilgiri Motors 3686,organization,arranger,IN,Gujarat,active,binarycapital,true,low,AEPLE3686H,24AEPLE3686H6Z5,U64201MH2024PTC102686,3298AHOX000000002686,"986, Nilgiri Marg",Ahmedabad,Ahmedabad,Gujarat,402686
Yamuna Investments 3687,Yamuna Investments 3687,trust,spv,IN,Delhi,active,binarybonds,false,high,HEPJE3687E,07HEPJE3687E7Z6,U64201MH2024PTC102687,3298AHOX000000002687,"987, Yamuna Marg",New Delhi,New Delhi,Delhi,402687
Himalaya Housing 3688,Himalaya Housing 3688,spv,intermediary,IN,Tamil Nadu,active,binarybonds,false,low,JHPLJ3688F,33JHPLJ3688F8Z7,U64201MH2024PTC102688,3298AHOX000000002688,"988, Himalaya Marg",Chennai,Chennai,Tamil Nadu,402688
Pallava Group 3689,Pallava Group 3689,spv,intermediary,IN,Telangana,active,binarycapital,false,low,CEPCL3689C,36CEPCL3689C9Z8,U64201MH2024PTC102689,3298AHOX000000002689,"989, Pallava Marg",Hyderabad,Hyderabad,Telangana,402689
Nilgiri Cements 3690,Nilgiri Cements 3690,trust,arranger,IN,Gujarat,active,shared,false,medium,HLPHG2020H,24HLPHG2020H0Z9,U64201MH2024PTC101020,3298AHOX000000002690,"990, Nilgiri Marg",Ahmedabad,Ahmedabad,Gujarat,402690
Godavari Renewables 3691,Godavari Renewables 3691,trust,issuer,IN,West Bengal,onboarding,binarybonds,true,high,ADPCG3691H,19ADPCG3691H1Z1,U64201MH2024PTC102691,3298AHOX000000002691,"991, Godavari Marg",Kolkata,Kolkata,West Bengal,402691
Sahyadri Realty 3692,Sahyadri Realty 3692,spv,arranger,IN,Uttar Pradesh,active,shared,false,high,FCPAL3692H,09FCPAL3692H2Z2,U64201MH2024PTC102692,3298AHOX000000002692,"992, Sahyadri Marg",Noida,Noida,Uttar Pradesh,402692
Pallava Finvest 3693,Pallava Finvest 3693,spv,arranger,IN,Rajasthan,active,binarybonds,false,medium,ALPED3693L,08ALPED3693L3Z3,U64201MH2024PTC102693,3298AHOX000000002693,"993, Pallava Marg",Jaipur,Jaipur,Rajasthan,402693
Sahyadri Holdings 3694,Sahyadri Holdings 3694,organization,intermediary,IN,West Bengal,active,binarybonds,false,low,BJPAC3694B,19BJPAC3694B4Z4,U64201MH2024PTC102694,3298AHOX000000002694,"994, Sahyadri Marg",Kolkata,Kolkata,West Bengal,402694
Deccan Industries 3695,Deccan Industries 3695,trust,arranger,IN,Delhi,active,binarycapital,false,high,HLPJG3695A,07HLPJG3695A5Z5,U64201MH2024PTC102695,3298AHOX000000002695,"995, Deccan Marg",New Delhi,New Delhi,Delhi,402695
Malabar Chemicals 3696,Malabar Chemicals 3696,spv,arranger,IN,Karnataka,active,binarybonds,false,low,GBPBF3696L,29GBPBF3696L6Z6,U64201MH2024PTC102696,3298AHOX000000002696,"996, Malabar Marg",Bengaluru,Bengaluru,Karnataka,402696
Bharat Cements 3697,Bharat Cements 3697,spv,intermediary,IN,Uttar Pradesh,onboarding,binarycapital,false,medium,ADPHC3697F,09ADPHC3697F7Z7,U64201MH2024PTC102697,3298AHOX000000002697,"997, Bharat Marg",Noida,Noida,Uttar Pradesh,402697
Pallava Ventures 3698,Pallava Ventures 3698,organization,arranger,IN,Karnataka,active,shared,false,high,ELPJJ3698B,29ELPJJ3698B8Z8,U64201MH2024PTC102698,3298AHOX000000002698,"998, Pallava Marg",Bengaluru,Bengaluru,Karnataka,402698
Vedanta Logistics 3699,Vedanta Logistics 3699,organization,issuer,IN,Delhi,active,binarycapital,false,low,ECPJD3699J,07ECPJD3699J9Z9,U64201MH2024PTC102699,3298AHOX000000002699,"999, Vedanta Marg",New Delhi,New Delhi,Delhi,402699
Godavari Technologies 3700,Godavari Technologies 3700,spv,investor,IN,Maharashtra,active,binarybonds,false,high,FLPAA3700L,27FLPAA3700L0Z1,U64201MH2024PTC102700,3298AHOX000000002700,"100, Godavari Marg",Mumbai,Mumbai,Maharashtra,402700
Yamuna Securities 3701,Yamuna Securities 3701,spv,arranger,IN,Gujarat,active,binarybonds,false,low,FLPFH3701B,24FLPFH3701B1Z2,U64201MH2024PTC102701,3298AHOX000000002701,"101, Yamuna Marg",Ahmedabad,Ahmedabad,Gujarat,402701
Chola Motors 3702,Chola Motors 3702,organization,issuer,IN,Karnataka,active,binarycapital,false,high,AFPCJ3702B,29AFPCJ3702B2Z3,U64201MH2024PTC102702,3298AHOX000000002702,"102, Chola Marg",Bengaluru,Bengaluru,Karnataka,402702
Sahyadri Finance 3703,Sahyadri Finance 3703,trust,investor,IN,West Bengal,onboarding,binarybonds,false,high,BFPEH3703E,19BFPEH3703E3Z4,U64201MH2024PTC102703,3298AHOX000000002703,"103, Sahyadri Marg",Kolkata,Kolkata,West Bengal,402703
Pallava Infra 3704,Pallava Infra 3704,trust,issuer,IN,Maharashtra,active,binarycapital,true,low,HLPEF3704D,27HLPEF3704D4Z5,U64201MH2024PTC102704,3298AHOX000000002704,"104, Pallava Marg",Mumbai,Mumbai,Maharashtra,402704
Deccan Power 3705,Deccan Power 3705,trust,spv,IN,Tamil Nadu,active,binarybonds,false,high,JDPGF3705D,33JDPGF3705D5Z6,U64201MH2024PTC102705,3298AHOX000000002705,"105, Deccan Marg",Chennai,Chennai,Tamil Nadu,402705
Pallava Realty 3706,Pallava Realty 3706,spv,spv,IN,Karnataka,active,binarybonds,false,high,EAPHF3706D,29EAPHF3706D6Z7,U64201MH2024PTC102706,3298AHOX000000002706,"106, Pallava Marg",Bengaluru,Bengaluru,Karnataka,402706
Yamuna Enterprises 3707,Yamuna Enterprises 3707,spv,spv,IN,Uttar Pradesh,active,binarybonds,true,high,EJPCA3707D,09EJPCA3707D7Z8,U64201MH2024PTC102707,3298AHOX000000002707,"107, Yamuna Marg",Noida,Noida,Uttar Pradesh,402707
Sahyadri Securities 3708,Sahyadri Securities 3708,spv,investor,IN,Uttar Pradesh,active,shared,false,low,BAPHF3708F,09BAPHF3708F8Z9,U64201MH2024PTC102708,3298AHOX000000002708,"108, Sahyadri Marg",Noida,Noida,Uttar Pradesh,402708
Vedanta Renewables 3709,Vedanta Renewables 3709,spv,issuer,IN,Tamil Nadu,active,binarybonds,false,high,FHPDE2014F,33FHPDE2014F9Z1,U64201MH2024PTC101014,3298AHOX000000002709,"109, Vedanta Marg",Chennai,Chennai,Tamil Nadu,402709
Vedanta Housing 3710,Vedanta Housing 3710,spv,spv,IN,Haryana,onboarding,binarycapital,false,medium,EEPFL3710H,06EEPFL3710H0Z2,U64201MH2024PTC102710,3298AHOX000000002710,"110, Vedanta Marg",Gurugram,Gurugram,Haryana,402710
Bharat Capital 3711,Bharat Capital 3711,trust,spv,IN,Uttar Pradesh,active,binarybonds,false,high,GBPCB3711E,09GBPCB3711E1Z3,U64201MH2024PTC102711,3298AHOX000000002711,"111, Bharat Marg",Noida,Noida,Uttar Pradesh,402711
Bharat Power 3712,Bharat Power 3712,trust,investor,IN,West Bengal,active,binarybonds,true,low,FJPAB3712E,19FJPAB3712E2Z4,U64201MH2024PTC102712,3298AHOX000000002712,"112, Bharat Marg",Kolkata,Kolkata,West Bengal,402712
Malabar Renewables 3713,Malabar Renewables 3713,spv,arranger,IN,Telangana,active,shared,false,high,DHPFD3713H,36DHPFD3713H3Z5,U64201MH2024PTC102713,3298AHOX000000002713,"113, Malabar Marg",Hyderabad,Hyderabad,Telangana,402713
Rajwada Holdings 3714,Rajwada Holdings 3714,organization,arranger,IN,Karnataka,onboarding,shared,false,low,ADPEE3714F,29ADPEE3714F4Z6,U64201MH2024PTC102714,3298AHOX000000002714,"114, Rajwada Marg",Bengaluru,Bengaluru,Karnataka,402714
Carnatic Cements 3715,Carnatic Cements 3715,trust,arranger,IN,West Bengal,active,binarycapital,false,high,JEPLL3715F,19JEPLL3715F5Z7,U64201MH2024PTC102715,3298AHOX000000002715,"115, Carnatic Marg",Kolkata,Kolkata,West Bengal,402715
Vedanta Ventures 3716,Vedanta Ventures 3716,organization,spv,IN,Rajasthan,active,binarycapital,false,medium,EHPBA3716C,08EHPBA3716C6Z8,U64201MH2024PTC102716,3298AHOX000000002716,"116, Vedanta Marg",Jaipur,Jaipur,Rajasthan,402716
Vedanta Investments 3717,Vedanta Investments 3717,spv,investor,IN,Karnataka,active,binarycapital,false,low,LFPDJ3717E,29LFPDJ3717E7Z9,U64201MH2024PTC102717,3298AHOX000000002717,"117, Vedanta Marg",Bengaluru,Bengaluru,Karnataka,402717
Nilgiri Securities 3718,Nilgiri Securities 3718,trust,arranger,IN,Tamil Nadu,onboarding,shared,false,low,LEPJA3718A,33LEPJA3718A8Z1,U64201MH2024PTC102718,3298AHOX000000002718,"118, Nilgiri Marg",Chennai,Chennai,Tamil Nadu,402718
Kaveri Cements 3719,Kaveri Cements 3719,spv,intermediary,IN,Karnataka,onboarding,shared,false,low,CGPDJ3719A,29CGPDJ3719A9Z2,U64201MH2024PTC102719,3298AHOX000000002719,"119, Kaveri Marg",Bengaluru,Bengaluru,Karnataka,402719
Godavari Finvest 3720,Godavari Finvest 3720,organization,intermediary,IN,Uttar Pradesh,onboarding,binarybonds,false,medium,DHPHF3720B,09DHPHF3720B0Z3,U64201MH2024PTC102720,3298AHOX000000002720,"120, Godavari Marg",Noida,Noida,Uttar Pradesh,402720
Chola Housing 3721,Chola Housing 3721,spv,intermediary,IN,Delhi,active,binarycapital,false,high,LFPFC3721F,07LFPFC3721F1Z4,U64201MH2024PTC102721,3298AHOX000000002721,"121, Chola Marg",New Delhi,New Delhi,Delhi,402721
Aravalli Hotels 3722,Aravalli Hotels 3722,organization,intermediary,IN,Uttar Pradesh,active,shared,true,low,AAPFD3722B,09AAPFD3722B2Z5,U64201MH2024PTC102722,3298AHOX000000002722,"122, Aravalli Marg",Noida,Noida,Uttar Pradesh,402722
Nilgiri Securities 3723,Nilgiri Securities 3723,spv,spv,IN,Rajasthan,active,binarybonds,false,low,GBPBE3723J,08GBPBE3723J3Z6,U64201MH2024PTC102723,3298AHOX000000002723,"123, Nilgiri Marg",Jaipur,Jaipur,Rajasthan,402723
Chola Ventures 3724,Chola Ventures 3724,trust,arranger,IN,Gujarat,active,binarybonds,false,medium,CAPED3724C,24CAPED3724C4Z7,U64201MH2024PTC102724,3298AHOX000000002724,"124, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,402724
Coromandel Housing 3725,Coromandel Housing 3725,trust,issuer,IN,Maharashtra,active,binarybonds,false,high,BGPLE3725E,27BGPLE3725E5Z8,U64201MH2024PTC102725,3298AHOX000000002725,"125, Coromandel Marg",Mumbai,Mumbai,Maharashtra,402725
Rajwada Holdings 3726,Rajwada Holdings 3726,trust,spv,IN,Haryana,active,shared,true,medium,FEPAG3726E,06FEPAG3726E6Z9,U64201MH2024PTC102726,3298AHOX000000002726,"126, Rajwada Marg",Gurugram,Gurugram,Haryana,402726
Sahyadri Infra 3727,Sahyadri Infra 3727,trust,issuer,IN,West Bengal,active,shared,false,high,HJPEB3727L,19HJPEB3727L7Z1,U64201MH2024PTC102727,3298AHOX000000002727,"127, Sahyadri Marg",Kolkata,Kolkata,West Bengal,402727
Godavari Chemicals 3728,Godavari Chemicals 3728,trust,arranger,IN,Karnataka,active,binarycapital,false,high,FLPDH3728L,29FLPDH3728L8Z2,U64201MH2024PTC102728,3298AHOX000000002728,"128, Godavari Marg",Bengaluru,Bengaluru,Karnataka,402728
Nilgiri Technologies 3729,Nilgiri Technologies 3729,trust,issuer,IN,West Bengal,onboarding,shared,false,high,GEPBH3729F,19GEPBH3729F9Z3,U64201MH2024PTC102729,3298AHOX000000002729,"129, Nilgiri Marg",Kolkata,Kolkata,West Bengal,402729
Maruti Cements 3730,Maruti Cements 3730,spv,investor,IN,Telangana,onboarding,binarybonds,true,medium,BEPFC3730J,36BEPFC3730J0Z4,U64201MH2024PTC102730,3298AHOX000000002730,"130, Maruti Marg",Hyderabad,Hyderabad,Telangana,402730
Garuda Steels 3731,Garuda Steels 3731,trust,issuer,IN,Rajasthan,active,binarycapital,false,high,DBPFA3731F,08DBPFA3731F1Z5,U64201MH2024PTC102731,3298AHOX000000002731,"131, Garuda Marg",Jaipur,Jaipur,Rajasthan,402731
Bharat Renewables 3732,Bharat Renewables 3732,spv,intermediary,IN,Delhi,active,shared,true,high,FEPGC3732L,07FEPGC3732L2Z6,U64201MH2024PTC102732,3298AHOX000000002732,"132, Bharat Marg",New Delhi,New Delhi,Delhi,402732
Pallava Ventures 3733,Pallava Ventures 3733,spv,spv,IN,Delhi,active,binarybonds,false,low,HBPEC3733C,07HBPEC3733C3Z7,U64201MH2024PTC102733,3298AHOX000000002733,"133, Pallava Marg",New Delhi,New Delhi,Delhi,402733
Coromandel Renewables 3734,Coromandel Renewables 3734,spv,intermediary,IN,West Bengal,onboarding,binarycapital,false,low,CCPFA3734G,19CCPFA3734G4Z8,U64201MH2024PTC102734,3298AHOX000000002734,"134, Coromandel Marg",Kolkata,Kolkata,West Bengal,402734
Garuda Chemicals 3735,Garuda Chemicals 3735,trust,issuer,IN,Delhi,active,binarybonds,false,low,FHPHA3735E,07FHPHA3735E5Z9,U64201MH2024PTC102735,3298AHOX000000002735,"135, Garuda Marg",New Delhi,New Delhi,Delhi,402735
Vedanta Chemicals 3736,Vedanta Chemicals 3736,trust,spv,IN,Rajasthan,active,binarycapital,false,high,GGPAG3736J,08GGPAG3736J6Z1,U64201MH2024PTC102736,3298AHOX000000002736,"136, Vedanta Marg",Jaipur,Jaipur,Rajasthan,402736
Coromandel Investments 3737,Coromandel Investments 3737,organization,issuer,IN,Haryana,onboarding,shared,true,medium,LCPHC3737H,06LCPHC3737H7Z2,U64201MH2024PTC102737,3298AHOX000000002737,"137, Coromandel Marg",Gurugram,Gurugram,Haryana,402737
Yamuna Hotels 3738,Yamuna Hotels 3738,spv,arranger,IN,West Bengal,active,binarycapital,false,medium,EGPLL3738J,19EGPLL3738J8Z3,U64201MH2024PTC102738,3298AHOX000000002738,"138, Yamuna Marg",Kolkata,Kolkata,West Bengal,402738
Yamuna Capital 3739,Yamuna Capital 3739,spv,issuer,IN,Telangana,active,binarycapital,true,low,BEPDH3739C,36BEPDH3739C9Z4,U64201MH2024PTC102739,3298AHOX000000002739,"139, Yamuna Marg",Hyderabad,Hyderabad,Telangana,402739
Nalanda Cements 3740,Nalanda Cements 3740,spv,issuer,IN,West Bengal,active,binarybonds,false,low,JHPJA3740G,19JHPJA3740G0Z5,U64201MH2024PTC102740,3298AHOX000000002740,"140, Nalanda Marg",Kolkata,Kolkata,West Bengal,402740
Carnatic Enterprises 3741,Carnatic Enterprises 3741,organization,investor,IN,Telangana,active,binarycapital,false,low,FLPDE3741B,36FLPDE3741B1Z6,U64201MH2024PTC102741,3298AHOX000000002741,"141, Carnatic Marg",Hyderabad,Hyderabad,Telangana,402741
Malabar Hotels 3742,Malabar Hotels 3742,organization,intermediary,IN,Delhi,active,binarycapital,true,low,HGPJA3742F,07HGPJA3742F2Z7,U64201MH2024PTC102742,3298AHOX000000002742,"142, Malabar Marg",New Delhi,New Delhi,Delhi,402742
Rajwada Finvest 3743,Rajwada Finvest 3743,spv,issuer,IN,Uttar Pradesh,active,shared,false,high,EEPCA3743C,09EEPCA3743C3Z8,U64201MH2024PTC102743,3298AHOX000000002743,"143, Rajwada Marg",Noida,Noida,Uttar Pradesh,402743
Narmada Chemicals 3744,Narmada Chemicals 3744,spv,investor,IN,Uttar Pradesh,active,binarybonds,false,medium,BDPCG3744G,09BDPCG3744G4Z9,U64201MH2024PTC102744,3298AHOX000000002744,"144, Narmada Marg",Noida,Noida,Uttar Pradesh,402744
Coromandel Group 3745,Coromandel Group 3745,trust,spv,IN,Maharashtra,active,binarycapital,false,high,JLPGH3745A,27JLPGH3745A5Z1,U64201MH2024PTC102745,3298AHOX000000002745,"145, Coromandel Marg",Mumbai,Mumbai,Maharashtra,402745
Nilgiri Developers 3746,Nilgiri Developers 3746,spv,spv,IN,Tamil Nadu,active,binarybonds,false,medium,HEPHD3746J,33HEPHD3746J6Z2,U64201MH2024PTC102746,3298AHOX000000002746,"146, Nilgiri Marg",Chennai,Chennai,Tamil Nadu,402746
Carnatic Chemicals 3747,Carnatic Chemicals 3747,not_a_real_nature,intermediary,IN,Maharashtra,active,binarycapital,false,high,JBPCA3747B,27JBPCA3747B7Z3,U64201MH2024PTC102747,3298AHOX000000002747,"147, Carnatic Marg",Mumbai,Mumbai,Maharashtra,402747
Nilgiri Infra 3748,Nilgiri Infra 3748,organization,intermediary,IN,Haryana,active,shared,false,high,HLPFF3748D,06HLPFF3748D8Z4,U64201MH2024PTC102748,3298AHOX000000002748,"148, Nilgiri Marg",Gurugram,Gurugram,Haryana,402748
Nalanda Technologies 3749,Nalanda Technologies 3749,trust,arranger,IN,Karnataka,active,binarybonds,false,high,FJPDG3749E,29FJPDG3749E9Z5,U64201MH2024PTC102749,3298AHOX000000002749,"149, Nalanda Marg",Bengaluru,Bengaluru,Karnataka,402749
Chola Steels 3750,Chola Steels 3750,spv,arranger,IN,Karnataka,active,shared,true,low,AJPEG3750F,29AJPEG3750F0Z6,U64201MH2024PTC102750,3298AHOX000000002750,"150, Chola Marg",Bengaluru,Bengaluru,Karnataka,402750
Maruti Holdings 3751,Maruti Holdings 3751,trust,issuer,IN,Karnataka,active,binarybonds,false,low,HJPHH3751E,29HJPHH3751E1Z7,U64201MH2024PTC102751,3298AHOX000000002751,"151, Maruti Marg",Bengaluru,Bengaluru,Karnataka,402751
Sahyadri Group 3752,Sahyadri Group 3752,spv,investor,IN,Uttar Pradesh,active,shared,false,low,HGPJJ3752L,09HGPJJ3752L2Z8,U64201MH2024PTC102752,3298AHOX000000002752,"152, Sahyadri Marg",Noida,Noida,Uttar Pradesh,402752
Kaveri Motors 3753,Kaveri Motors 3753,trust,issuer,IN,Rajasthan,active,shared,false,low,LBPLB3753J,08LBPLB3753J3Z9,U64201MH2024PTC102753,3298AHOX000000002753,"153, Kaveri Marg",Jaipur,Jaipur,Rajasthan,402753
Bharat Finance 3754,Bharat Finance 3754,trust,arranger,IN,West Bengal,active,binarycapital,false,high,LCPHD3754F,19LCPHD3754F4Z1,U64201MH2024PTC102754,3298AHOX000000002754,"154, Bharat Marg",Kolkata,Kolkata,West Bengal,402754
Carnatic Securities 3755,Carnatic Securities 3755,spv,arranger,IN,Tamil Nadu,active,binarybonds,false,low,JEPHG3755E,33JEPHG3755E5Z2,U64201MH2024PTC102755,3298AHOX000000002755,"155, Carnatic Marg",Chennai,Chennai,Tamil Nadu,402755
Vedanta Group 3756,Vedanta Group 3756,spv,investor,IN,Gujarat,active,binarybonds,false,low,GBPAG3756D,24GBPAG3756D6Z3,U64201MH2024PTC102756,3298AHOX000000002756,"156, Vedanta Marg",Ahmedabad,Ahmedabad,Gujarat,402756
Nalanda Investments 3757,Nalanda Investments 3757,organization,arranger,IN,West Bengal,active,shared,false,medium,FHPEG3757J,19FHPEG3757J7Z4,U64201MH2024PTC102757,3298AHOX000000002757,"157, Nalanda Marg",Kolkata,Kolkata,West Bengal,402757
Sahyadri Developers 3758,Sahyadri Developers 3758,trust,issuer,IN,Tamil Nadu,active,shared,false,high,BAPDC3758J,33BAPDC3758J8Z5,U64201MH2024PTC102758,3298AHOX000000002758,"158, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,402758
